Name ENSG00000113578.17 ENSG00000163958.13 ENSG00000219607.3 ENSG00000197632.8 ENSG00000275894.1 ENSG00000152760.9 ENSG00000227560.1 ENSG00000132002.7 ENSG00000144488.14 ENSG00000187545.5 ENSG00000149972.10 ENSG00000158050.4 ENSG00000197261.11 ENSG00000279903.1 ENSG00000136002.18 ENSG00000124466.8 ENSG00000276337.1 ENSG00000145391.13 ENSG00000101210.10 ENSG00000224982.3 ENSG00000267060.5 ENSG00000139517.7 ENSG00000101443.17 ENSG00000182173.12 ENSG00000204388.6 ENSG00000110848.8 ENSG00000151725.11 ENSG00000249138.1 ENSG00000211694.2 ENSG00000171724.2 ENSG00000122691.12 ENSG00000106128.18 ENSG00000223922.1 ENSG00000183876.8 ENSG00000270742.1 ENSG00000204389.9 ENSG00000165841.9 ENSG00000279691.1 ENSG00000228951.1 ENSG00000172061.8 ENSG00000277632.1 ENSG00000221946.7 ENSG00000243477.5 ENSG00000276564.1 ENSG00000102802.9 ENSG00000258884.1 ENSG00000278743.1 ENSG00000112149.9 ENSG00000197406.7 ENSG00000127831.10 ENSG00000109846.7 ENSG00000183196.8 ENSG00000260325.1 ENSG00000226419.7 ENSG00000231784.8 ENSG00000269119.1 ENSG00000133116.7 ENSG00000163734.4 ENSG00000151789.10 ENSG00000283426.1 ENSG00000214544.7 ENSG00000272610.1 ENSG00000248503.2 ENSG00000122861.15 ENSG00000245904.3 ENSG00000133111.3 ENSG00000093009.9 ENSG00000100884.9 ENSG00000256377.5 ENSG00000240457.3 ENSG00000138131.3 ENSG00000104237.7 ENSG00000188517.14 ENSG00000266378.1 ENSG00000250616.2 ENSG00000232909.1 ENSG00000154654.14 ENSG00000224846.2 ENSG00000184564.8 ENSG00000145335.15 ENSG00000149090.11 ENSG00000153234.13 ENSG00000182916.7 ENSG00000163590.13 ENSG00000161055.3 ENSG00000275494.1 ENSG00000146453.12 ENSG00000175691.8 ENSG00000171517.5 ENSG00000130222.10 ENSG00000261040.6 ENSG00000180139.11 ENSG00000125245.12 ENSG00000258498.8 ENSG00000183317.16 ENSG00000144283.21 ENSG00000272523.1 ENSG00000066279.17 ENSG00000179967.11 ENSG00000272573.5 ENSG00000278546.1 ENSG00000196562.14 ENSG00000015133.18 ENSG00000270028.1 ENSG00000158234.12 ENSG00000134986.13 ENSG00000267632.1 ENSG00000104147.8 ENSG00000260136.5 ENSG00000182771.18 ENSG00000260804.3 ENSG00000181634.7 ENSG00000131747.14 ENSG00000138778.11 ENSG00000275759.1 ENSG00000269374.1 ENSG00000161642.17 ENSG00000165507.8 ENSG00000154864.11 ENSG00000205502.3 ENSG00000108700.4 ENSG00000225177.5 ENSG00000213793.5 ENSG00000163701.18 ENSG00000272449.1 ENSG00000265972.5 ENSG00000043591.5 ENSG00000198805.11 ENSG00000184113.9 ENSG00000245482.2 ENSG00000134775.15 ENSG00000279463.1 ENSG00000171425.9 ENSG00000141682.11 ENSG00000174145.7 ENSG00000083828.15 ENSG00000075399.13 ENSG00000237700.2 ENSG00000168070.11 ENSG00000204160.11 ENSG00000125538.11 ENSG00000267368.1 ENSG00000197487.8 ENSG00000236498.1 ENSG00000172469.15 ENSG00000234584.1 ENSG00000149968.11 ENSG00000177051.5 ENSG00000189050.15 ENSG00000277782.1 ENSG00000273338.1 ENSG00000173110.7 ENSG00000158292.6 ENSG00000134323.11 ENSG00000177606.6 ENSG00000160226.15 ENSG00000240093.1 ENSG00000137265.14 ENSG00000179295.17 ENSG00000140511.11 ENSG00000215859.8 ENSG00000248590.2 ENSG00000124469.11 ENSG00000268873.1 ENSG00000108691.9 ENSG00000148948.7 ENSG00000128342.4 ENSG00000204498.10 ENSG00000266964.5 ENSG00000251596.1 ENSG00000242220.6 ENSG00000131355.14 ENSG00000214226.8 ENSG00000117724.12 ENSG00000214039.8 ENSG00000203709.11 ENSG00000103241.6 ENSG00000254622.1 ENSG00000267270.5 ENSG00000279932.1 ENSG00000278462.1 ENSG00000160888.6 ENSG00000188162.10 ENSG00000150510.16 ENSG00000054967.12 ENSG00000105516.10 ENSG00000165949.12 ENSG00000254206.5 ENSG00000106211.8 ENSG00000200336.1 ENSG00000164236.11 ENSG00000161800.12 ENSG00000231948.2 ENSG00000196843.15 ENSG00000278071.1 ENSG00000283436.1 ENSG00000012223.12 ENSG00000174891.12 ENSG00000250786.1 ENSG00000163959.9 ENSG00000226276.1 ENSG00000158552.12 ENSG00000104921.14 ENSG00000198826.10 ENSG00000011478.11 ENSG00000088826.17 ENSG00000236194.3 ENSG00000276070.4 ENSG00000272384.1 ENSG00000146556.14 ENSG00000250673.2 ENSG00000105374.9 ENSG00000236478.2 ENSG00000257252.5 ENSG00000096060.14 ENSG00000232656.7 ENSG00000274386.5
GTEX-1J8EW-1626-SM-C1YQ8 0.5385 2.937 14.95 0.07519 11.44 2.63 4.102 59.74 3.59 0.07234 0.00662 5.294 4.384 6.268 0.4325 0.4233 1.496 7.566 0.1787 0.7101 0.2308 7.773 0.1796 8.875 170.5 4.012 0.7003 29.53 0.3232 0.38 0.3644 0.009794 2.12 0.6243 1.115 271.9 52.15 1.087 0.08396 0.06036 9.609 2.145 6.369 1.94 0.2324 0.4309 0.8679 0.8554 0.2362 7.865 2.898 0.003483 3.143 0.7308 0.208 0 0.09819 0.435 0.166 26.32 0.2101 2.342 0.2595 1.125 0.04556 3.552 0.3587 0.7654 0.1866 0 1.158 0.09923 0.4443 1.057 0.5925 0.1649 0.3719 0 1.182 0.9438 6.389 28.44 1.312 0.8575 1.271 10.33 0.1432 2.094 0.03114 978 0.1313 4.623 0.7517 8.521 0.006977 8.432 3.922 0.1647 5.64 39.78 1.622 7.316 2.534 1.815 1.16 12.24 0.5307 0.5761 2.834 0.1171 0.3329 0.05244 0.3424 0.1329 3.085 2.561 3.843 33.27 1.123 2.655 0.02187 10.91 0.5059 8.206 3.018 90.7 0.4737 18.16 9.234 0.03639 0.2514 1.17 7.284 0.5913 0.106 4.124 25.22 0.1454 0.5383 11.77 0.2346 21.7 0 0.785 3.802 6.427 0 6.975 7.24 1.347 6.862 1.291 1.291 0.0212 138.2 9.104 0.3844 1.08 7.585 0.2998 0.2181 0.0309 0.1406 0 4.806 0.2266 0.4768 17.94 241.7 0.0483 3.488 0.3014 4.153 0.1062 0 0.5327 2.181 1.261 1.478 4.811 0.7258 32.51 0 0.3251 0.5097 23.86 70.75 1.254 84.28 0 0.07676 0.9071 4.964 14.18 13.1 0 1.785 1.654 1.47 26.16 7.132 34.89 0.2674 0.1498 4.646 2.565 0.2581 0.3554 0.3496 6.273 2.221 17.49 0 0.1594 21.25 2.703 0.1466
GTEX-1K9T9-0726-SM-CXZJZ 0.2359 1.095 0.3698 0.04711 5.375 0.215 4.32 51.44 0.1934 0.153 0.01866 2.35 0.4072 1.091 2.617 0.3367 2.358 9.498 1.189 0.1978 0.2983 8.336 3.076 17.85 29.51 2.673 0.962 1.622 1.367 0.282 0.2466 0.009205 0.3815 0.4599 0 32.9 7.863 0.1277 0.07891 0.1222 9.198 0.4095 2.405 1.327 1.627 0.2025 1.088 2.072 0.5426 5.345 6.75 0.07856 3.399 0.6192 0.09262 0.08212 0.1436 1.086 0.09706 5.11 0.09872 0.7375 0.1774 2.804 0.1642 4.508 0.1348 0.08269 0.2105 0.1769 1.311 0 0.6162 0.86 0.48 0.2712 0.1485 0.1041 0.1441 0.4647 2.693 1.908 0.8369 2.037 1.343 3.349 0.2814 2.372 0.02927 95.45 0.1234 0.5054 0.5842 4.173 0.03935 7.56 2.081 0.1119 1.981 31.64 1.173 5.275 2.947 1.914 2.932 0.946 0.6275 0.6091 2.346 0.2843 0.5105 0.1413 0.3174 0.071 2.065 0.3703 5.39 59 1.448 2.216 1.007 3.424 0.2853 0.5319 2.004 59.16 0.03634 31.36 9.177 0.1026 1.11 0.4629 6.651 0.4322 0.01868 2.331 29.36 0.1708 0.1294 11.08 3.639 18.52 0.1105 1.181 5.207 1.379 0 6.975 10.73 1.799 0.9922 3.925 0.9653 0.05977 49.46 17.56 0 6.039 23.56 3.248 0.2691 0.00968 0 0.04774 132.8 0.271 5.791 16.47 60.85 0.1135 0.2742 0.1005 2.662 0.09757 0 0.5151 2.728 0 0.5818 0.1507 0 43.05 0.01003 0.5415 1.445 0.562 19.1 1.202 148.9 1.548 0.2539 0.891 2.203 16.18 4.103 0 0.6356 2.23 4.597 5.664 0.2736 35.7 0.7935 0.8532 6.481 4.857 0.3985 1.726 0.46 3.987 1.113 21.74 0 0 7.144 2.413 0.05991
GTEX-1QPFJ-1126-SM-E9U5V 0.2668 1.614 2.273 0.1162 1.804 0.9547 0.5248 32.51 0.1622 1.913 0 1.364 2.143 0.603 0.07906 0.4229 1.093 16.2 0.6632 0.09759 0.174 26.71 0.8331 11.9 5.003 0.6745 7.296 0.5451 0.1999 0.1917 0.06761 0.1181 0.6276 0.1096 0 13.65 48.79 0.6302 0.2336 0.03446 1.733 0.09326 7.28 0.3407 0.4526 2.399 0.3578 0.763 0.09737 25.19 5.217 0.003231 2.716 0.2902 0.09141 0 0.08602 0.6803 0.04696 3.506 0 0.2716 0.1204 1.459 0.05635 1.109 5.456 0.1306 0.06924 0 1.995 0 0.3161 0.3347 0.3222 2.027 0.04885 0 0.03555 0.2501 0.5967 9.358 0.6521 3.289 1.522 9.391 0.0483 2.919 0.01444 163.3 0.1218 0.8058 0.228 0.482 0.02589 12.21 4.988 1.732 0.6324 8.935 1.331 18.14 0.8548 0.4928 6.04 0.9783 2.382 2.906 2.629 0.3123 1.227 0.03892 4.747 0.4765 0.04336 6.944 2.72 216.9 0.9793 1.296 0.08116 4.321 0.4635 5.04 2.158 77.03 0.1076 26.9 3.417 0.1013 0.6338 0 6.911 0.195 0.003073 1.743 22.13 0.7247 0.151 8.763 0.8488 11.55 0.1364 0.1456 12.28 0.4225 0.1015 8.018 13.59 2.105 0.7345 1.036 24.39 0.07866 93.5 12.76 0.08914 1.874 44.09 0.3013 0.08853 0.1815 0.08023 0.04712 32.74 0.07643 1.61 17.32 44.14 0.0224 2.732 0.01804 0.9241 0.8076 0.02333 0.7444 1.914 0.02166 0.4181 0.2231 0.1924 60.25 0.002474 0.1603 1.186 1.063 6.994 0.7213 121.3 0 0.1766 4.1 32.19 19.67 2.173 0.06591 0.5109 3.213 3.108 45.68 0 24.86 0.07832 1.647 7.485 6.47 0 0.586 0.4215 3.403 0.3962 2.353 0.09001 0.2958 60.28 3.901 0.04139
GTEX-O5YT-0826-SM-3TW8N 1.159 6.395 3.056 4.748 1.437 1.595 5.56 876.9 0.5652 0.06853 0.006271 5.572 30.92 1.232 0.1944 16.95 1.567 14.23 6.903 0.6394 0.7242 12.81 3.308 21.6 660.1 3.26 7.067 6.992 0.7144 1.958 0.6904 0.2969 0.5768 4.476 0.8338 784.2 3.809 1.673 0 0.4838 33.21 0.7936 16.03 0.598 4.358 2.245 1.37 5.724 3.393 4.612 115.7 0.4157 2.556 1.07 0.6223 0.08276 0.372 21.19 0.01151 4.082 0.08291 0.5325 0.4135 24.67 0.3741 3.41 22.76 0.1167 0.1768 1.694 17.23 0.05946 2.93 0.8546 0.658 0.8592 0.1309 5.141 0.0242 2.221 12.51 5.42 4.462 1.633 3.109 4.599 9.58 4.213 3.768 189.3 0.9953 1.607 0.5477 2.628 0.03305 14.33 6.951 1.668 6.458 41.33 2.483 16.85 5.434 1.006 6.938 5.304 1.314 1.978 3.686 0.2311 2.656 0.2186 8.14 0.7499 1.417 8.024 20.33 48.02 1.818 3.475 0.9738 13.5 1.408 6.674 4.04 183 0.1374 184.8 108.4 0.0517 1.662 0 35.05 4.294 0.1067 10.28 43.72 0 0.2372 27.9 2.489 12.38 0.05571 1.289 3.954 1.822 277.9 16.68 15.02 5.171 5.25 1794 5.645 0.6828 196.6 16.05 0.6827 9.054 35.44 3.424 0.2841 0.2537 0.06145 0.1925 119.7 0.6 24.09 28.51 69.88 0.2974 3.646 0.08288 4.627 1.41 0 0.7763 6.219 0.4424 4.566 0.3038 0.4911 77.41 0.01263 1.875 11.93 2.785 183.3 3.677 953.6 0 0.3025 9.561 8.273 30.78 1.782 0.02692 5.534 4.478 3.589 18.07 0.6893 36.67 1.573 2.914 21.92 47.35 0.1222 1.814 0.6623 9.029 0.3006 17.97 0.1838 0.151 67.97 5.743 0.2053
GTEX-OIZF-0826-SM-3MJGO 0.2825 0.5749 0.3796 0.02821 0.8758 2.317 0.2388 53.29 0.4458 1.242 0 1.269 1.277 0.3659 0.199 1.155 0.2173 16.79 1.346 0.1184 0.09743 17.47 4.044 11.1 40.33 0.9793 33.32 1.984 0.1213 0.3452 0.1313 0.3859 0.9139 0.2469 0.06606 85.99 20.31 0 1.37 0.0784 4.707 0.1509 6.497 0.3618 0.8762 6.064 0.2171 2.123 0.1625 2.428 6.047 0.03136 2.003 0.3615 0.0986 1.869 0.06755 0.4337 0.5721 1.717 0.02956 0.06592 0.1859 1.374 0.05984 2.127 12.08 0.2971 0.168 0 3.467 0.0114 0.2476 0.1161 0.4599 1.671 0.2149 0 0.1869 0.3457 2.592 0.9235 0.5276 2.729 0.8343 4.128 0.1465 1.491 0.008763 26.42 0.04928 0.6985 0.179 0.9824 0.2435 20.27 3.276 8.33 0.6977 13.84 0.4214 37.01 1.887 0.5482 8.534 3.874 1.233 10.42 2.476 0.5053 1.469 0.02361 34.04 3.214 0.2105 3.548 4.102 14.42 4.132 0.3539 0.04924 5.322 1.025 2.931 1.901 67.33 0.09794 51.11 4.817 0.4505 0.3322 0.0693 7.943 0.281 0.02238 1.819 16.49 0.8999 0.1409 9.258 0.2377 9.693 0.8275 0.5302 17.77 0.5697 0.3234 7.359 34.83 0.6385 1.04 1.061 7.454 0.6682 24.62 10.13 0.1082 0.3053 33.21 0.5343 0.06139 0.6608 0.04868 0 2.8 0.1855 1.325 10.45 131.5 0.08156 2.409 0.03283 1.648 5.519 0 0.3762 1.545 0.07886 2.084 0.04513 0 19.32 0.03003 0.3196 1.627 6.787 6.184 0.8048 235.7 0 0.2627 16.48 9.883 15.9 2.357 0.2079 0.259 4.607 1.289 15.23 0.3277 20.1 0.4752 8.308 9.179 1.792 0.1868 0.5111 0.3148 3.153 0.02747 9.596 0.3277 0.07178 41.11 4.857 0.007175
GTEX-OOBJ-0826-SM-3NB2K 0.2524 0.8828 0.5087 0.06301 1.369 3.46 1.28 36.47 0.4914 0 0.006657 3.056 0.7779 0.8872 0.3365 0.9169 0.5476 13.03 1.396 0.194 0.2321 10.35 1.204 14.19 12.05 3.33 0.9345 1.44 0.5959 0.2279 0.4105 0.3447 1.724 0.1782 0.236 24.47 10.45 0.1366 0.08443 0.07471 2.595 0.0674 5.504 0.5656 0.7477 0.2167 0.6788 1.147 0.1979 4.209 5.598 0.01051 3.218 0.2923 0.2202 0 0.1097 0.2875 0.05294 18.27 0.3345 0.3298 0.08304 0.9409 0.1069 2.454 0.1202 0.1858 0.1501 0.09466 0.9348 0 0.6116 0.4666 0.3904 1.41 0.01986 0 0.7194 0.3314 3.198 2.083 0.9897 2.322 1.278 6.7 1.126 1.935 0.3914 50.9 0.2201 0.884 0.218 1.664 0.02105 8.506 4.135 0.06624 1.932 17.53 1.13 19.6 2.015 0.7568 3.395 1.518 0.7575 0.9776 2.084 0.2944 0.5903 0.08438 0.2925 0.08812 3.103 1.189 4.275 37.94 0.7922 0.4743 0 6.609 0.6169 1.271 1.587 95.3 0.02916 23.91 6.576 0.03659 0.2199 0 6.803 0.3436 0.04331 2.758 21.1 0 0.2392 9.653 0.5663 18.7 0.207 0.5789 16.52 0.8651 0.4127 8.573 13.85 0.9982 0.6635 1.708 11.18 0.3518 22.87 11.93 0 1.321 22.45 0.1424 0.425 0.4143 0 0.6129 5.325 0.1295 0.2547 14.16 112.6 0.02429 2.808 0.07821 1.605 0.1281 0.05059 0.5665 2.248 0.1879 0.6769 0.08063 0.2085 29.14 0.04024 0.4718 1.26 6.752 34.06 0.8703 50.72 0.414 0.1266 1.18 16.96 19.88 4.569 0.2001 0.8413 3.338 3.796 9.22 0.5123 20.61 0.5377 0.2969 7.463 1.365 0.4635 1.568 0.9843 5.765 0.2454 9.166 0.04879 0.1283 40.16 1.565 0.02564
GTEX-PX3G-0826-SM-48TZS 0.1278 2.579 0.2747 0.08506 0.8978 5.067 0.7681 41.83 3.003 0 0.008987 1.641 1.092 0.1261 0.09428 1.127 0.3743 6.294 0.7466 0.05951 0.235 8.165 1.626 10.68 5.54 1.234 1.298 0.8974 0 0.5611 0.1583 0 2.388 0.504 0.1593 17.85 100.8 0.1844 0.114 0.07564 10.99 1.001 7.508 0.3895 0.3628 0.195 0.5237 1.95 0.2494 29.49 1.71 0.1229 2.766 0.3082 0.08918 0 1.207 0.8099 0.02474 10.53 0.02377 0.2862 0.1441 1.031 0.09794 1.819 1.039 0.6211 0.1013 0 0.8128 0 0.1698 0.4199 0.3328 0.2798 0.3574 0.9022 0.01734 0.4068 3.662 0.3775 0.509 0.8814 1.653 11.29 0.03534 1.644 0.02114 81.48 0.4755 0.2948 0.471 3.116 0.04736 8.977 4.723 0.3405 1.094 16.77 0.593 7.791 1.642 0.5409 2.558 7.29 0.4881 0.7332 2.814 0.1258 1.118 0.0617 0.745 0.09024 1.333 1.605 3.793 93.6 1.133 0.6165 0.772 4.727 0.2404 10.21 1.128 50.07 0.02625 35.52 9.445 0.0247 0.4452 0 8.114 0.2141 0.08545 1.556 23.05 0 0.6459 10.59 2.182 23.38 0.3193 0.07105 3.537 0.7557 0.09286 6.597 8.176 3.176 1.075 1.627 1.055 0.1151 17.48 9.646 0.06523 1.657 12.95 0.7801 0.3332 0.1957 0.6311 0.06896 8.953 0.09787 0.5765 12.63 215 0 5.206 0.1056 2.151 0.2562 0.03415 0.4422 1.097 0.0317 0.7914 0.05442 0 22.91 0.05432 0.2458 1.781 20.28 29.11 0.5959 145.3 5.03 0.0917 1.009 2.621 25.16 3.711 0.03858 2.414 2.131 3.435 45.69 0.1976 33.1 0.8405 0.3649 7.701 2.377 0.1502 1.581 1.234 4.069 1.69 19.3 0 0.2597 3.851 1.817 0.1385
GTEX-Q734-0326-SM-48U15 0.5579 5.862 1.227 0.06219 0.3861 0.4127 0 282.3 0.3765 0.4712 0.05749 0.5676 0.9598 0.6337 0.1997 0.5252 0.1796 13.95 27.65 0.3372 0.2327 11.32 3.046 11.68 518.9 0.7733 0.8856 0.5012 0.7352 0.3309 0.5607 0.2187 0.7275 0.3559 0.1456 812.4 10.95 0.5057 0.2083 0.1383 2.98 0.2911 3.634 0.2421 0.245 0.6238 0.4786 2.735 0.2279 4.38 21.15 0.0605 2.795 0.4843 0.1902 0 0.2098 1.249 0.06029 4.442 0.0543 0.2616 0.1756 6.225 0.08008 1.202 0.6823 0.01092 0.4167 0.4672 23.89 0 0.1552 0.1919 0.7097 0.5627 0.09392 0.5497 0.4596 0.2974 7.056 1.932 0.9594 1.993 0.9852 3.14 2.067 1.432 0.1159 35.1 0.3802 0.6415 0.4125 1.677 0.05194 14.95 2.825 0.4778 1.077 19.96 0.8516 32.57 1.186 0.9887 5.404 2.507 1.317 1.027 2.939 0.2058 1.631 0.3166 2.316 0.2699 1.856 2.444 5.694 178.9 2.955 0.9752 0.2985 6.781 0.5336 1.814 2.061 121.6 0.2999 24.85 5.479 0.02257 0.7324 0 17.05 0.5217 0 2.063 25.66 0.2705 0.0932 11.86 1.266 14.46 0.3648 0.5195 6.155 1.444 0.1358 9.638 16.01 1.671 0 13.08 4.468 0.1841 83.9 7.544 0.05962 1.601 22.08 2.025 0.3721 0.1533 0.04024 0.06302 24.58 0.5303 5.186 17.31 137.2 0.07491 2.465 0.1206 2.844 0.5972 0.0156 1.53 3.173 0.1449 2.386 0.09948 0.2573 27.35 0.006619 0.2757 2.063 2.921 9.213 0.8948 884.7 0 0.259 2.005 3.992 16.13 5.197 0.07052 1.176 2.624 3.736 97.63 0.09029 23.51 0.3841 0.7326 6.886 5.018 0.04575 0.7593 0.6072 4.735 0.1211 8.82 0 0.1978 8.294 1.118 0.06327
GTEX-QDVN-0826-SM-48TZ2 0.5597 0.918 0.4131 0 1.119 0.1329 0 37.72 0.115 0.5201 0 4.359 0.412 0.2967 0.1009 0.3121 0.5286 16.86 35.61 0.4202 0.3918 34.22 45.56 13.11 8.564 3.278 0.9467 0.1173 1.807 0.1278 0.06987 0.09388 0.07206 0.2291 0.09375 16.89 2.382 0 0.6707 0.1484 0.995 0.5354 4.792 0.2017 0.2227 0.1147 0.1541 0.473 0.6708 12.37 15.37 0.01113 1.582 0.3096 0.08746 0 0.1656 0.6354 0.01941 7.626 0.0839 0.1123 0.07539 3.444 0.06672 3.229 0.3438 0 0.2385 0 206.5 0 0.09648 0.2883 0.5875 0.3952 0.05258 0.177 0.02041 0.2992 1.343 1.477 0.7487 5.48 1.353 2.558 0.1664 2.64 0.04975 95.02 0.3497 3.238 0.1847 2.507 0.05016 14.71 2.527 0.1457 1.287 13.09 1.097 23.98 1.762 0.9902 9.318 1.242 1.313 0.5177 2.703 0.07015 1.386 0.01117 0.2548 0.1352 1.27 4.406 5.517 136 2.478 0.9209 0 4.237 1.92 1.115 1.46 243.3 0 35.54 6.875 0.05813 0.3231 0 11.34 0.3359 0 2.927 14.94 0.2612 0 15.43 0.6372 15.56 0 0.3344 13.97 0.5659 0.1093 8.871 16.59 2.945 1.687 2.397 5.203 0.03387 46.78 11.22 0 6.582 39.19 0.8381 0.1742 0.1316 0.05182 4.301 32.41 0.06581 2.726 16.13 16.84 0.01929 0.1998 0 0.8628 0.1131 0 0.9379 1.993 0 0.3169 0 0.3313 37.68 0.02983 0.2104 2.056 1.93 7.566 1.112 121.4 0 0.2109 1.504 6.977 17.44 2.098 0.227 1.381 4.135 4.991 23.22 0.1163 24.54 0.1349 0.2816 10.27 10.28 0.05891 0.41 0.2792 4.186 0.2145 7.917 0 0.1019 61.21 3.926 0.1018
GTEX-QEL4-1226-SM-447A4 0.1153 2.441 0.777 0.01843 1.831 0.1376 1.04 60.87 0.2496 0.266 0 3.845 1.972 1.297 0.03714 0.7902 0.2433 12.67 33.12 0.3094 0.297 17.22 29.67 18.37 55.25 2.292 0.7724 1.026 0.6338 0.2941 0.2358 0.2593 0.4312 0.2233 0 85.6 14.68 0 0.1235 0.02731 2.748 0 4.244 0.5739 0.1196 0.5281 0.7091 1.064 2.103 3.904 9.029 0.02049 0.9286 0.513 0.0322 1.242 0.04814 1.261 0.02382 6.24 0.1416 0.2067 0.1041 1.795 0.08934 1.196 0.2813 0.06469 2.909 0 40.18 0 0.406 0.2654 0.2404 1.455 0.06776 0 0.1127 0.2644 2.569 3.814 0.4135 2.366 0.545 1.443 0.4786 1.515 0.1145 149.9 0.1288 3.589 0.3189 6.381 0.07696 11.9 0.4652 0.1267 1.732 10.79 0.5506 11.21 2.139 0.7162 5.896 0.7891 0.8057 1.006 3.173 1.205 1.224 0.07198 0.5312 0.08443 1.581 2.608 4.708 222.8 1.52 0.4624 0.1287 4.578 1.395 1.817 1.262 157.6 0 32.07 7.488 0.107 0.3457 0 10.25 0.2705 0 2.197 22.64 0.2138 0 12.3 1.38 7.375 0.6486 0.5388 11.16 1.786 0.04024 7.147 15.21 0 0.7763 6.911 2.902 0.1247 76.29 8.893 0 0.9353 22.73 1.237 0.2406 0.2423 0 3.063 7.171 0.1212 2.137 16.37 64.05 0.05328 0.5517 0.1001 2.118 0.1145 0 0.5365 2.284 0 1.061 0.2948 0 30.28 0.03138 0.4055 2.286 1.246 26.69 1.374 315.1 6.659 0.07676 1.635 16.09 15.06 3.393 0.04179 0.2461 3.005 3.243 67.56 0.107 27.91 0.4139 0.6351 6.383 8.192 0.2982 1.016 0.4113 5.684 0.2872 11.24 0 0.09378 29.35 2.209 0.02812
GTEX-QESD-2026-SM-447BI 0.2693 2.877 8.182 1.183 3.539 4.783 1.214 640.2 3.267 0.1552 0 3.141 7.542 2.55 0.6828 6.372 0.5206 9.099 0.4484 0.8277 0.2476 7.265 0.2741 10.19 837.1 1.672 0.4161 2.648 0.3699 0.5608 0 0.05044 9.407 0.4634 0.1007 917.1 103.6 1.399 0 0.7333 13.74 1.266 9.273 0.4531 7.817 0.3699 1.407 18.05 0.9009 25.68 83.32 0.3766 3.473 0.3374 0.5262 0 0.05618 9.516 0.04171 4.666 0.3305 0.1608 0.243 8.682 0.1499 1.191 0.2463 0.8004 0.2563 0.4847 0.6491 0.09038 0.4369 0.4425 1.052 0.07077 0.9039 0 0.4824 0.3472 4.241 38.05 2.816 0.6618 1.999 13.3 2.703 3.283 0.02673 240.7 0.7515 0.1953 0.8933 3.654 0 9.207 5.212 0.2479 1.17 21.15 0.8569 10.69 3.564 1.672 0.9831 1.201 0.2645 0.7417 3.703 0.01675 1.143 1.578 0.09662 0.02075 1.364 2.705 8.325 26.67 0.4917 11.72 0.826 11.36 0.304 19.27 3.327 30.6 0.2655 78.86 4.018 0.06246 0.3096 0.2114 12.65 3.18 0.2389 1.661 30.7 0.4054 0.6662 12.39 10.89 11.64 0.2524 0.8085 4.564 0.695 0.09394 8.232 6.459 1.095 2.265 863.5 0.7887 0.746 648.2 11.33 0.165 1.798 16.46 2.516 3.487 0.07071 0.03712 0 186.9 0.4773 59.17 19.04 364.8 1.575 5.032 0.3504 3.111 0.0324 0.04318 0.4747 1.643 1.644 3.353 0.8258 0.8899 93.73 0 0.2331 2.854 61.39 10.44 2.099 470.7 0 0.3057 1.569 1.105 47.16 2.803 0 0.9335 1.44 3.009 18.61 1.749 32.28 0.7971 0.2269 7.177 6.894 0.1899 5.219 1.68 5.229 2.011 6.431 0 0.4926 10.33 11.11 0.1532
GTEX-QV44-0326-SM-C1YQX 0.2033 0.5468 3.82 0 0.6844 1.742 0.2619 52.83 0.8478 0 0.00613 1.649 0.6113 1.161 0.2806 0.3317 0.0766 11.75 0.2674 0.03247 0.1736 11.3 1.201 8.926 30.1 1.455 0.6485 0.4761 0.2993 0.2346 0.162 0.1995 3.571 0.125 0 44.58 24.29 0.2516 0 0.07309 2.636 0.2483 5.029 0.1807 0.2797 1.264 0.4465 0.8936 0.2916 5.78 3.383 0.0129 2.339 0.2025 0.1521 0 0.1465 0.1842 0.045 2.947 0.2269 0.06507 0.1092 0.7534 0.1195 1.041 0.2989 0.2281 0.03456 0 0.8827 0.007501 0.6151 0.08354 0.4351 0.878 0.09143 0 0.0828 0.874 2.044 3.341 0.7595 2.472 2.402 3.396 0.08437 1.32 0.1298 28.57 0.04054 0.3064 0.2409 3.541 0.01615 8.581 2.109 0.1079 0.4591 16.54 0.1733 16.62 1.931 2.952 3.014 1.7 0.4597 1.267 1.332 0.1897 1.834 0.06151 0.7731 0.2182 1.299 1.277 2.651 103.5 1.724 0.5014 0.04051 3.822 0.4861 1.633 0.8205 61.06 0.3581 25.77 5.497 0.1011 0.2176 0 6.649 0.3042 0.006136 1.374 16.47 0 0.255 8.715 0.554 10.89 0.3267 0 7.839 0.6561 0 6.425 13.68 0.8535 0.4888 1.95 5.894 0.01963 45.52 5.055 0.2225 0.8054 20.36 0.347 0.2272 0.09537 0.2002 0.2822 1.837 0.1287 0.2484 13.09 165.7 0.04473 1.827 0.126 2.501 0.2359 0.04658 1.17 1.947 0.04325 0.4063 0.1485 0.192 20.54 0.0247 0.16 1.006 5.226 15.19 0.7317 90.64 3.812 0.3383 1.187 3.32 15.79 2.465 0 2.118 2.996 4.058 10.83 0.1348 18.04 0.3779 0.3468 6.815 1.873 0.03414 0.6764 0.3884 4.292 0.2825 12.37 0 0.2067 15.15 2.605 0.07673
